csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
888.9795426782924	724.8330973454766	661.207052278485	n/a	n/a	n/a	-0.0215325474	0.0106268067	0.1066930948	-0.0467406083	0.0033300081	-0.025850802200000002	-0.022175704900000003	-0.0124801046	-0.0282904481	0.0645172887	-0.2713620649	0.0136505229	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	-0.0455985	-0.0221992	-0.214603	0.00214289	0.000698223	-0.00125174
877.2543232440822	725.8147510878787	658.7310243417378	0.966066	24.583597	0.15187411999999997	-0.0275982075	0.049018781100000006	0.0239159756	0.0092766053	-0.0953554031	0.093685561	-0.031533220699999996	-0.0102319067	0.0071357473	0.04798472559999999	-0.09629924029999999	0.0204900497	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	-0.0167169	-0.00348373	-0.133699	0.00221821	0.000481532	-0.00107629
869.2781346692126	725.2698232956415	657.3776918801506	0.877303	22.324818	0.08064747000000001	-0.0218288798	-0.0063062509	-0.032304703500000004	-0.0512320588	0.0644762195	0.0128217713	-0.015437293700000002	0.0092253601	-0.010347569499999999	0.024296344900000003	0.015493991200000001	-0.0027605639	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	-0.0044161	-0.017821	-0.118542	0.00238504	0.00109175	-0.00107629
870.3601650689886	724.2739320390872	657.1705685377342	0.882762	22.463736	0.13836110000000001	-0.021883904500000002	0.0008870811999999999	0.054870820599999995	0.0442677035	-0.0051699444	0.0304383573	-0.0093211284	0.010242726899999999	0.028594489700000003	0.0060745468	-0.0378292803	0.0098324879	0.1115394925	0.1107490191	0.1094357105	0.1076057667	0.0108748	-0.0305552	-0.125424	0.00132291	0.000387384	-0.000773706
866.3530225685167	724.9434707350052	656.8869967310679	0.8875619999999999	22.585901	0.10324779	-0.025141351699999998	0.0560904215	-0.0424409359	-0.0420956223	0.062025775199999994	0.0622810461	-0.0206998401	0.0164862614	0.0157091104	0.0318234508	0.0111601246	0.0023769429000000003	0.1113672575	0.1100622363	0.1078985167	0.1048929802	0.0106433	0.00354279	-0.0878888	0.00158642	0.000649222	-0.000671392
867.6255350986631	726.015317170271	657.3043203058928	0.889613	22.638092	0.12369991	-0.042172906100000004	-0.0188006998	0.0357280487	0.076591047	0.0625407456	-0.0128472416	-0.0364824699	-0.0008329325	0.017928599	-0.0031119601	-0.0161423111	0.030295994500000003	0.1111520884	0.10920574539999998	0.1059870468	0.1015334935	0.0167634	0.0451563	-0.0914207	0.000658321	0.000296872	-0.0008396309999999998
864.2122707664968	725.9882463004723	656.5573910771258	0.8932219999999998	22.729918	0.1338675788	-0.0229320415	0.0064725581	0.012968626799999999	0.0032014359999999998	0.0387570912	-0.05261221940000001	-0.029472141099999998	0.0177888785	-0.027237205299999998	-0.0166578273	0.031473396699999996	-0.0021594343	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	-6.30288e-05	-0.0079942	-0.0798228	0.000825035	-0.000148953	-0.000406315
865.3160228127183	725.1131779851181	655.9424747934373	0.963386	24.5154	0.09978567880000003	-0.0264304993	-0.025070298900000003	0.0817917693	0.05119433599999999	0.06784947599999999	-0.08444483720000001	-0.0162862848	-0.0037571114	0.0663188829	-0.0097221254	0.0181799915	0.015573458200000001	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	0.0104727	0.0157908	-0.106408	0.000642444	0.000296872	-0.000555494
869.0036900208502	725.4900149422667	656.3572115596104	0.997204	25.375952	0.37468965	-0.0397712576	0.011789829699999999	0.0131383904	0.013367868500000001	0.0002684934	0.029719951	-0.0424993147	0.0044776019	0.0476244596	-0.0085034503	0.0029231922	-0.0659550988	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	0.0168399	0.0260314	0.119655	-0.00129078	0.000973418	-0.000586101
867.009517559942	724.8914189057423	656.3670433638397	0.880245	22.399693	0.057280879999999985	-0.0427791783	-0.046925255199999995	0.0017429457	-0.0044878016	0.0937653203	-0.0165704227	-0.0348111747	0.0335637614	-0.0157312825	-0.0033313560999999998	0.0239755269	-0.1302720927	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	0.0209648	0.00575832	0.13687	-0.00139738	0.00100039	-0.000406315
