csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
718.5421877648413	656.4197576879914	546.451049979716	1.023694	21.662626	0.077839718	-0.0731555195	0.0982789394	-0.0770319648	-0.07074992299999999	0.0103500029	-0.0287612447	0.0335350371	-0.16467344609999998	0.0761493531	-0.0296401271	-0.0344610314	-0.0469916399	0.10958029429999999	0.10094725859999999	0.0870591025	0.0	0.0	-0.00989885	0.0363754	0.241496	-0.00155288	-0.000692044	0.000737566
718.1432438420927	655.9917167563592	547.1405177876345	1.020952	21.604589	0.03268995000000001	0.040904315499999996	0.10643872189999999	-0.0643772047	-0.0809052808	0.0085321188	-0.0398245984	-0.0059587838	-0.0634809898	-0.07869440059999999	0.0358049627	-0.0280453433	-0.0083694979	0.10905158429999999	0.09889243519999999	0.08265569	0.0	0.0	-0.0055497	0.0451776	0.244012	-0.00180387	-0.00070972	0.000809352
719.1987618010579	656.6661412508759	546.7679067002518	0.964999	20.420553	0.08496014999999996	-0.0157050175	0.0191018395	-0.1390940732	0.0056382585999999995	0.0314794891	-0.0448089029	0.0019096357999999999	-0.0775916187	-0.1308994538	0.08601557720000001	0.055992838499999996	0.0230223695	0.1084797619	0.0966812426	0.0779582607	0.0	0.0	-0.018644	0.0256438	0.274514	-0.00190732	-0.000502285	0.000683636
717.4831471222319	657.2425411045613	546.4738165344388	1.017782	21.537506	0.09489133999999996	-0.12156698	0.056511111100000004	-0.0506838194	-0.0935180349	0.05818486480000001	0.0304185659	0.079785655	-0.1524464224	0.1130054349	0.0282503273	0.0696886305	0.0585039162	0.107865053	0.09431717699999999	0.07298352400000001	0.0	0.0	-0.013577100000000003	0.00876296	0.254076	-0.00143692	-0.000900485	0.000502124
719.7457261807951	656.9308327237783	545.6137783166913	1.013885	21.455055	0.06867315000000004	0.0019956995000000003	0.0193936759	-0.0204543582	-0.0857414893	0.1001286173	-0.0064043011	0.0724261929	-0.09058441099999999	0.0380897663	-0.07053936849999999	-0.0579992546	0.0324412703	0.1072077007	0.0918039766	0.0677491758	0.0	0.0	-0.016050499999999995	0.00516786	0.235058	-0.00131884	-0.000518423	0.0008737149999999998
720.4379335169548	656.6407371550278	544.9302259386612	0.971322	20.554359	0.029820780000000005	0.0922294339	-0.0536696156	-0.056128428200000004	-0.020189311799999998	0.1320111283	-0.1019621017	0.0288273535	0.0045990306	-0.1379319605	0.049588914500000005	-0.0320733467	0.0049950083	0.1065079649	0.0891456152	0.0622738351	0.0	0.0	-0.0125741	0.00957909	0.229144	-0.0013872200000000004	-0.000719513	0.000924628
716.0464341465738	656.4078101554321	544.9861813646122	0.998816	21.136169	0.07278222899999998	-0.1196505731	0.0270098417	-0.025079537599999997	-0.05014793519999999	0.1212617376	0.041990646900000005	0.046472602800000005	-0.10345601509999999	0.039371197000000004	0.0164274965	0.0316600444	0.0199401932	0.10576612210000001	0.08634629630000001	0.0565769786	0.0	0.0	0.000126219	0.0198696	0.226835	-0.000829602	-0.000918915	0.000732
716.6232735933736	656.260885436139	545.4879209662568	1.009191	21.355707	0.092394519	0.0011957528	0.0710347595	0.0260232118	-0.0640171931	0.029709111099999998	0.1484623351	0.0141556954	-0.0643474274	-0.031158595600000002	0.048547081299999996	-0.08569108310000001	0.1117759509	0.1049824657	0.08341044610000001	0.0506788705	0.0	0.0	-0.0245668	0.0198672	0.261371	-0.00129072	-0.000988777	0.0008642819999999999
721.6532593743343	656.479320752191	545.1815673247378	1.067339	22.586201	0.1034275	0.08404325060000001	-0.0663077025	-0.0469643918	0.0416826941	0.0600723267	0.0420965885	-0.0056875613	0.0037471049	-0.047217260899999995	-0.0309177991	-0.1039202308	0.0185136789	0.1041573055	0.0803427069	0.044600491299999996	0.0	0.0	-0.0379836	0.0141562	0.214765	-0.00149761	-0.000675307	0.000630768
718.219388003949	656.1847853905465	545.0400589915795	1.094983	23.171181	0.10103475	-0.0938741719	0.0279861605	0.060693931500000006	0.0645417045	0.06112750769999999	-0.0996356783	0.020284144	0.0101720857	0.0974734157	0.09770553929999999	0.0541260425	0.0708380679	0.1032909678	0.07714792940000001	0.038363462599999995	0.0	0.0	-0.0382592	0.0309156	0.187368	-0.000615556	-0.000425306	0.000630768
719.6852308635907	655.7925122286222	545.068634798911	1.059391	22.418015	0.07381285000000001	0.0446732794	0.0644340419	0.0732537096	0.0082716636	-0.0796874821	0.0994043508	-0.0356780082	0.017369968	0.0211710548	0.0280026346	0.0152408548	0.0469242187	0.1023837949	0.0738311651	0.0319899701	0.0	0.0	-0.0440728	0.0095506	0.168018	-0.000319871	-0.000675306	0.000630768
722.0927819029115	656.0424251774301	545.4822246682007	0.998096	21.120934	0.0820862	0.0614888913	-0.0540982768	-0.0910827769	0.0934604285	-0.0755007985	0.026292387599999998	-0.0173835426	0.036522824100000004	-0.0350190847	-0.0291940796	-0.1241105136	0.022667666099999997	0.1014361455	0.0703976585	0.025502685299999998	0.0	0.0	-0.022972	-0.0139648	0.138879	-0.000319871	-0.000508686	0.000630768
718.5057415379033	656.2035672110422	545.5325470506469	1.035893	21.920755	0.08468436999999998	-0.0578322448	0.0101784225	0.0449106459	-0.0721301142	-0.0220116775	-0.0601774016	0.0006716349	0.020686865500000002	0.0818402762	0.0574321997	0.0552569683	0.0521285538	0.10044839439999999	0.0668528388	0.0189246842	0.0	0.0	-0.0185669	-0.008062929999999998	0.0860173	8.032e-05	-0.000538808	0.000630767
719.8203122325771	655.7742043186047	544.8488128157879	1.010477	21.382935	0.14018307000000002	0.062350608200000004	-0.0175844561	0.0839559609	-0.1050238524	-0.0281744528	-0.022700381000000002	-0.0266956332	0.0554066409	-0.0601424618	-0.0176214426	0.1440552364	0.0068602222	0.0994209319	0.0632023111	0.0122793656	0.0	0.0	-0.0158374	-0.037869	0.0300738	0.000761742	-0.00018615	0.000630767
722.8580171807803	655.8986681755382	543.5881801499519	1.127457	23.858381	0.07150035	0.1144648702	-0.1621140352	0.0313429867	-0.030782193	0.0268199926	0.1151548757	-0.0350850308	0.08699884	-0.1111165446	-0.12185944650000001	0.000140442	-0.059298674100000004	0.09835416429999999	0.0594518474	0.0055903678	0.0	0.0	-0.0324641	-0.0444722	0.020386	0.000919793	-0.000367991	0.000199006
716.7294960540406	655.2641644030703	543.6474801601893	1.04045	22.017187	0.08554589000000001	-0.1162689248	-0.0891094442	0.0327040759	0.0035315231	0.18320149670000002	-0.0455671682	-0.07509781759999999	0.028945724	0.09654287550000001	-0.119155629	-0.016389951399999998	0.0005087462	0.0972485133	0.0556073782	-0.0011185157	0.0	0.0	-0.0286523	-0.0224481	0.0283844	0.000644558	-0.000859685	-6.82968e-05
718.4852828751982	655.0870840118274	545.2689037843168	1.0607160000000002	22.446049	0.150881935	0.0066938718999999995	0.0145529952	0.108006603	-0.0989720752	0.033404734900000004	-0.0723346921	-0.0828497478	0.0274105081	0.0150358988	0.0384650193	0.1091476707	-0.0982109758	0.09610441609999999	0.051674982300000005	-0.0078234205	0.0	0.0	-0.0142602	-0.0176902	-0.022666	0.00153932	-0.00018615	-2.29631e-05
720.1558478497235	655.2943699603347	544.5899266304126	1.043256	22.076572	0.04783636999999999	0.097992941	-0.0539685735	0.0840210715	-0.059502216100000005	-0.027440729900000002	0.0852298132	-0.08805073890000001	0.1187718086	-0.0281988367	0.0083483523	0.056915306799999996	-0.0567240408	0.09492232490000001	0.0476608776	-0.014500496399999998	0.0	0.0	-0.0142281	-0.0508806	-0.0152062	0.00154883	-0.000112583	-8.29675e-05
721.6325974798807	655.8098972603427	544.6408228219826	0.952088	20.147341	0.119019775	0.0549596384	-0.13052856599999998	-0.022253150299999996	0.044019193	0.08816619220000001	0.0532503791	-0.0593667479	0.11120887800000001	-0.0643626961	-0.0273354029	0.0058790336	-0.048910254699999996	0.093702707	0.0435714113	-0.021125992200000002	0.0	0.0	-0.0150463	-0.0307382	0.0152522	0.000762146	-0.000395941	0.000199006
718.0948746858963	655.8755837467621	544.8925030717145	1.012669	21.429312	0.06844634	-0.1200937495	-0.0259245576	0.0169389025	-0.0023989212	0.0125442274	-0.030302497999999997	-0.015239523	0.042152816100000004	0.18402668739999997	-0.0402945839	0.0324487254	-0.0101557836	0.09244604470000001	0.0394130496	-0.0276763402	0.0	0.0	-0.00794801	-0.0252635	0.0252317	0.00152226	-0.000553704	0.000199006
719.6487168927368	655.8808341759982	545.5715999574409	1.030363	21.803743	0.073232639	-0.0029685051000000002	0.0345839165	0.0301169117	-0.1239417067	-0.0176375452	-0.11167990119999999	-0.0176481746	0.12309151380000001	0.063833293	0.0711680431	0.1474844334	-0.0250748098	0.0911528348	0.0351923678	-0.0341282399	0.0	0.0	-0.000557571	-0.012338	0.00213855	0.00103213	-0.000447363	0.000199006
721.4007100545845	655.5055719059433	544.9612009006729	1.012134	21.417995	0.053938961999999986	0.1178680877	-0.0265786417	-0.0711130451	-0.0783773554	-0.0319516829	-0.0201633781	-0.057312664900000004	0.0838602683	-0.0859029385	0.0657076513	0.08023190690000001	-0.0742515729	0.0898235884	0.0309160396	-0.0404587412	0.0	0.0	-0.0008776829999999998	-0.0275936	0.0306278	0.00122961	-0.000447363	0.000199006
721.5988610095923	655.8975208133297	544.9236661030562	0.9546420000000002	20.201384	0.056165603	-0.09299037619999999	-0.07128548400000001	-0.1173955046	-0.0015076864000000002	0.0076996821	0.025975618500000002	0.0005856543	0.0701991507	-0.00041028230000000003	-0.0152375753	-0.0169838793	-0.0780396756	0.0884588311	0.0265908268	-0.046645325599999996	0.0	0.0	0.008278469999999998	-0.0313678	0.045449	0.00103437	-0.0008204039999999998	0.000199006
718.1460213426593	655.6358598732169	545.1572820960636	1.040744	22.023426	0.06915603999999999	-0.0756450619	-0.0041513523	0.059716938399999996	-0.07118843080000001	-0.029744319100000003	0.062543905	-0.0181753885	0.0350272264	0.0925440163	-0.0481109591	-0.038207382000000005	0.0007488919	0.0870591025	0.022223568500000002	-0.0526659867	0.0	0.0	0.0141345	-0.0414055	0.00180549	0.00113792	-0.000731578	0.000199006
720.3258850794905	655.3764936575205	545.2713774890034	1.032074	21.839943	0.030345729999999994	0.078095286	-0.0206442677	-0.0145255308	-0.0186487896	-0.0452285803	-0.0149167848	-0.049539361	0.0784693899	0.007858650699999999	-0.0463573688	-0.032268568500000004	-0.0774237487	0.0856249559	0.0178211701	-0.0584993082	0.0	0.0	0.0242295	-0.0424952	-0.00153929	0.00110581	-0.000447363	0.000199006
720.5682050678879	655.3996155002812	545.4231155511599	1.033374	21.867456	0.10340852999999998	-0.0472383952	-0.031137253700000003	-0.0424885362	0.0311315819	-0.034726052599999994	-0.19604237670000002	-0.028669957200000002	0.0420145589	0.0049335251	0.0323191134	0.0661325895	0.0255048209	0.0841569582	0.0133905928	-0.0641245402	0.0	0.0	0.0312368	-0.0296491	-0.00799492	0.00169312	-0.00101115	0.000589899
719.3121651168468	655.7667963495643	544.9781610266505	1.024673	21.683334	0.064366483	-0.0097388215	0.027996833500000002	0.054609299699999996	-0.0853641743	-0.045123658600000005	-0.032359677999999996	-0.0012000144	0.0717986826	-0.0071128621	-0.0125399776	0.1074782006	0.038631908900000005	0.08265569	0.0089388422	-0.06952167320000001	0.0	0.0	0.0245095	-0.0366577	0.000784913	0.00113093	-0.00107586	0.000379784
720.1144563168997	655.365269462005	544.4707844280916	1.055794	22.341888	0.110946387	0.0878296901	-0.011680769399999999	0.0274979362	-0.0826778239	-0.015985761100000002	0.1712296893	-0.0195737399	0.0835803547	-0.059484776100000004	0.0162113154	0.016499125400000002	0.028111664300000002	0.0811217445	0.0044729574	-0.0746715088	0.0	0.0	0.0108602	-0.0380194	0.0550636	0.000611748	-0.00082586	0.000443736
721.9846626125898	655.6767159448921	544.2446194821006	1.038009	21.965546	0.16406451000000002	-0.0683473339	-0.09546497699999999	-0.0375280588	0.0468362733	0.0268649983	-0.0218931811	-0.007901242	0.0426039508	0.061039373	-0.0269858757	-0.0925272609	-0.067478167	0.0795557284	-0.0	-0.0795557284	0.0	0.0	0.0153755	-0.0221356	0.00669694	0.00211435	-0.000458818	0.000480067
719.7590717322946	655.4791701038265	545.3512256265574	1.118833	23.675886	0.12121434	0.0197957244	0.0577567749	0.1335315423	-0.0096727271	-0.071085791	-0.0664434111	0.0026947911	0.0775013831	0.09983664199999999	0.028941405400000002	0.06914866089999999	0.0433301533	0.0779582607	-0.0044729574	-0.0841569582	0.0	0.0	0.00727447	-0.0259584	0.0184574	0.000630012	-0.00082586	0.000380846
723.3390667300134	655.6768780721603	544.8591611470633	1.073554	22.71771	0.054564184	0.1523142907	0.0064261297999999994	-0.0330060349	0.0405845519	-0.1144289078	0.0018555486999999999	-0.033688173599999996	0.09897607619999998	-0.0429356993	-0.0670344634	0.09383170789999999	-0.0621003234	0.0763299729	-0.0089388422	-0.0884588311	0.0	0.0	0.000458986	-0.0194955	0.0258924	0.00058356	-0.000377136	0.000199006
723.1949076762509	655.7050508029032	544.4133651111463	0.998169	21.122484	0.049973546	-0.0658710772	-0.062172489299999995	-0.05632675559999999	0.09425882279999999	-0.1127222525	0.019803428	0.0418575328	0.058662538099999995	0.1177738127	-0.0848039248	-0.0952797932	0.0074015773	0.0746715088	-0.0133905928	-0.09244604470000001	0.0	0.0	-0.007244709999999999	-0.0500638	0.0153652	0.000560073	-0.000377136	0.000199006
720.817773655323	654.4378516005778	544.3844662538005	1.040451	22.017216	0.03400018	-0.0057295868	0.0165882222	0.1451704961	0.0690495498	-0.11060415109999999	-0.0523871765	-0.0441422835	0.0699271159	0.09540307	0.041003060200000004	0.0400422352	0.0161085752	0.07298352400000001	-0.0178211701	-0.09610441609999999	0.0	0.0	0.00501677	-0.0316764	0.0165259	0.000516261	-0.000377136	0.000199006
721.7331294515835	654.5125922713797	544.3703667018489	1.045654	22.127321	0.08882168	0.1293762032	0.023933501800000003	0.098447682	0.170085369	-0.07081180690000001	0.0104663038	-0.055301322400000005	0.0442696956	-0.079948698	0.0533246371	-0.028462419300000003	0.0334156979	0.0712666859	-0.022223568500000002	-0.0994209319	0.0	0.0	-0.00724276	-0.0110384	0.0484718	0.000267383	-0.00048217	0.000324659
720.4275686977695	655.3923571871808	544.9011254574369	1.026272	21.717176	0.08512935	-0.11171780029999999	-0.0073691642	0.012115128000000001	0.18479602850000001	-0.1675197256	0.0773147046	0.0464782745	0.026022313999999998	0.179383447	-0.0318424496	-0.11900382080000001	0.044340762699999994	0.06952167320000001	-0.0265908268	-0.1023837949	0.0	0.0	-0.007244709999999999	-0.059249	0.0400783	0.000607162	-0.000377136	0.000199006
722.0398739043268	655.510036641493	544.7716733283854	1.080587	22.86655	0.11213251	-0.0134233957	0.0285919428	0.10907163730000001	0.08257397030000001	-0.1587454586	-0.07780575719999999	-0.019442166599999998	0.0355124758	0.1227387473	-0.0561112764	-0.0317256748	0.0691637861	0.0677491758	-0.0309160396	-0.1049824657	0.0	0.0	-0.007238289999999999	-0.0413099	-0.0161929	0.00103793	-0.000227869	2.07252e-05
722.0868881821988	655.3860342237077	543.8934403914055	1.07223	22.689692	0.10729209999999999	0.1370512471	0.034101949	0.06804548719999999	0.09710080230000001	-0.0472380924	0.0062015923	0.0043549878000000005	0.1051096136	-0.09619026119999999	-0.0734302813	-0.006788751	0.1351268339	0.06594989429999999	-0.0351923678	-0.1072077007	0.0	0.0	-0.0224632	-0.0457328	0.0361635	0.00141614	-0.000377136	0.000199006
721.7115191423024	655.4420928446407	543.6909219160991	1.014529	21.468685	0.026791191499999995	-0.0215536982	-0.0655817325	-0.0226019608	0.2042406275	0.0392338839	0.0606044018	0.0394786545	0.1533596639	0.0331007357	-0.096822343	-0.1430420097	0.1032896315	0.0641245402	-0.0394130496	-0.10905158429999999	0.0	0.0	-0.0239831	-0.0456234	0.0286683	0.00127092	-0.000377136	-9.10783e-06
718.2637602690872	655.3158954730662	544.2006389329765	1.051084	22.242229	0.05610449150000001	-0.0770963194	0.08752422359999999	0.1144647223	0.0802311145	0.0365351465	-0.0492822571	0.0346521976	0.05823805940000001	0.1423324048	-0.0102586467	0.07899445599999999	0.1248681632	0.0622738351	-0.0435714113	-0.1105075577	0.0	0.0	-0.0196084	-0.0262903	0.0246843	0.00110293	-0.000184986	0.000199006
720.6482783768856	654.7936087130927	545.221711937277	1.024948	21.689159	0.04629947	0.0762096765	0.1006044449	0.0478826059	0.0047400248	-0.05109543230000001	-0.0326962903	-0.029089527900000002	0.1034760949	0.0057501987	0.060641280199999995	0.0565294067	0.08560532	0.0603985106	-0.0476608776	-0.1115704417	0.0	0.0	-0.0239224	-0.0183432	-0.00610397	0.00106068	-0.000207738	0.000199006
722.0798428149092	654.5263356752215	544.3387778318457	1.017239	21.526031	0.095324053	0.0695591711	-0.0445696243	-0.13553376109999998	0.036474500800000004	0.0147710949	0.0499698711	-0.043036795	0.1515400011	-0.0216527535	-0.0619998849	-0.1658394699	0.0439527546	0.0584993082	-0.051674982300000005	-0.11223645550000001	0.0	0.0	-0.0115049	-0.0575471	0.000131633	0.00131576	-0.000701999	0.000199006
717.3435269108576	655.3318712446833	543.7996881132798	1.01832	21.548899	0.087580933	-0.1328177536	0.024778114599999998	-0.038898211099999996	-0.026642672000000003	0.1322371895	-0.0098448437	0.0101311271	0.0440154709	0.17063072079999997	-0.0772530193	-0.0566142379	-0.0418018624	0.0565769786	-0.0556073782	-0.11250323	0.0	0.0	0.013321	-0.0382487	-0.024423	0.00121459	-0.000850493	7.063e-05
717.791720660714	654.5583246324396	544.6284243655849	1.007559	21.321175	0.043854	-0.0186347618	0.0702372544	0.018130671799999998	-0.0948967797	0.11414019519999999	-0.0333545348	-0.0342984733	0.026789805099999998	0.0328915708	0.0799009206	0.10279827470000001	-0.0517921854	0.054632281799999995	-0.0594518474	-0.1123698164	0.0	0.0	0.0121972	-0.0343171	-0.0417873	0.0011541600000000004	-0.000639335	0.000227728
720.0816005175226	655.062353367709	544.4453809493539	0.999586	21.15246	0.057173149999999985	0.0983618074	0.06151788230000001	-0.0505473612	-0.038303738500000004	0.0375743045	0.0393157093	-0.022604752599999996	0.0817083216	-0.1119567769	0.047681237800000005	0.0262218607	0.0839878561	0.0526659867	-0.0632023111	-0.1118366891	0.0	0.0	0.0235353	-0.0457398	-0.021945	0.00131559	-0.000527715	0.000246079
721.2167175780718	655.4382392041807	544.2753549804636	0.980643	20.7516	0.05525153500000001	-0.0788226409	-0.030152022400000002	-0.1602705903	0.0086872438	0.0480750138	0.0140815921	0.0419165304	0.054579122	-0.00273205	0.007263445899999999	-0.0640987378	-0.0893001519	0.0506788705	-0.0668528388	-0.11090574460000001	0.0	0.0	0.0232348	-0.0553321	-0.0413692	0.00146087	-0.000673039	1.79923e-05
719.6385553053004	655.7014341176814	544.0422342931643	0.998326	21.125795	0.109255285	-0.073035683	0.0523551378	-0.011292655300000001	-0.1136443921	0.0684309193	-0.0168578364	0.0765564175	-0.0115747434	0.0687686913	-0.051892128899999994	0.007344914399999999	-0.0234477942	0.048671719	-0.0703976585	-0.10958029429999999	0.0	0.0	0.0331755	-0.0563746	-0.0751112	0.00107933	-0.00127607	0.000324023
720.2525861621173	655.3741365764616	544.6825273368855	1.0106210000000002	21.385986	0.06814819999999999	0.0731225303	0.0723864907	0.0477955829	-0.0746819088	0.0782247421	-0.04419701349999999	0.024394590600000002	0.027161289100000003	-0.0282124631	0.044283072400000005	0.06789277	0.0237665679	0.046645325599999996	-0.0738311651	-0.107865053	0.0	0.0	0.0319413	-0.0374947	-0.07452309999999998	0.00168695	-0.00110078	0.000490033
723.1416609580851	654.8787878857237	544.2691842732913	0.965238	20.425617	0.0705718	0.10452803769999999	0.0223243812	-0.0997421711	0.0631404875	0.057484989900000005	-0.0454224213	0.0049368559	0.059041288399999996	-0.169170874	0.060884337000000004	-0.028990224199999998	0.015950888700000002	0.044600491299999996	-0.07714792940000001	-0.10576612210000001	0.0	0.0	0.0241481	-0.0450101	-0.0523231	0.00189364	-0.000829262	0.000306977
720.7360067484192	654.5941048734767	544.0723468471751	1.04726	22.161306	0.10315014999999998	-0.1264876261	0.0145183643	-0.011480521399999999	0.0654572471	0.0214071043	0.1212887596	-0.0067997147	-0.0090487903	0.11129435359999999	-0.0213568814	-0.0669493924	-0.0384848688	0.042538024800000004	-0.0803427069	-0.1032909678	0.0	0.0	0.0281087	-0.0634312	-0.0870963	0.00277213	-0.000829263	0.000265563
718.2653861230771	654.442865074574	545.2528749686188	1.066528	22.569029	0.05678199999999998	0.027082721299999998	0.0770428559	0.0768939843	0.030396052599999997	0.024602476600000003	0.0857290748	-0.0091578089	0.00944194	0.0214718319	0.0618639347	0.0060996599	-0.0904962934	0.0404587412	-0.08341044610000001	-0.10044839439999999	0.0	0.0	0.0286499	-0.0448204	-0.0616962	0.00253534	-0.000829263	0.000257755
718.8452740461076	656.4618733638299	546.2260021542482	1.124028	23.785805	0.0684812	-0.0776872155	0.1303195314	-0.1053435422	0.1278568326	-0.0348519219	-0.0667818259	0.11994783199999999	0.073361443	0.044048674	-0.0214961651	-0.0688711174	-0.0639282983	0.038363462599999995	-0.08634629630000001	-0.0972485133	0.0	0.0	0.0394218	-0.0385289	-0.07920689999999998	0.00304138	-0.000735732	0.000179184
722.2565866923845	656.7138939671279	546.25454181612	1.127769	23.864964	0.15763945	-0.036102070800000004	0.1512038449	-0.0548237808	-0.0271068421	-0.1031974493	0.09999152089999999	0.1493423976	0.0560559203	0.0914876057	-0.0823709954	-0.0011469642	-0.0077010185	0.036253017400000004	-0.0891456152	-0.093702707	0.0	0.0	0.0326288	-0.0833497	-0.094686	0.00188544	-0.000990292	-0.000221247
