csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
660.7193786020455	520.1111873519471	495.8346023414466	1.097886	26.61315	0.1089525	0.0275713058	0.026087070299999997	-0.0675926582	-0.0554289875	0.1179067957	0.0350445603	0.0074636152	-0.0173591445	-0.015926712	0.0092407758	0.0239804189	0.055052846399999994	0.11123788539999999	0.1063989547	0.09848938759999999	0.0	0.0	0.0	-0.0715932	-0.0287163	0.199332	-0.000837182	-7.59916e-05	0.000142961
658.6179403454801	519.7475204625496	496.1534716437743	1.118952	27.123795	0.08576943000000001	-0.0424128948	0.1171631551	-0.0725888505	0.036624576400000004	0.0694883217	-0.0069638881	-0.0155218552	-0.0798346289	-0.08093218	-0.0986725693	-0.0175116601	-0.0203592581	0.11083335529999999	0.10480708359999999	0.0950048286	0.0	0.0	0.0	-0.08300599999999998	-0.0531905	0.186662	-0.000686399	0.000374513	0.0
662.303356695866	520.3030581416074	496.51014414642077	1.003134	24.316317	0.0978469	-0.019180626	-0.0174463031	0.1615511616	0.056388428399999996	0.0070491236	0.0835405349	0.0190192936	0.002235923	0.044975953799999996	-0.0579903268	-0.13230208300000001	-0.0145831551	0.1103844485	0.1030473734	0.091178008	0.0	0.0	0.0	-0.0764028	-0.0427538	0.227016	-0.0013776900000000004	0.000492282	0.0
660.9264416611569	520.2208773797341	496.4498106046742	1.150891	27.898016	0.08100279999999997	0.0641245624	-0.051145769699999996	-0.0581453987	-0.0567692633	0.07995948530000001	-0.0296439694	0.035985606	-0.0099871166	0.0131849871	0.049175228	-0.013431293300000001	-0.1343032226	0.10989134449999999	0.10112264210000001	0.08702271210000001	0.0	0.0	0.0	-0.0867802	-0.0591781	0.254928	-0.00135701	0.000997384	0.0
658.3922643218268	520.0531789726875	495.69984560362496	0.971293	23.544479	0.03610025000000004	0.0225078725	0.0398545419	-0.0401020169	0.0063685423	0.10808685960000002	-0.06923159059999999	0.0386830417	-0.0340350958	-0.023936006699999998	-0.0128877079	0.0358469005	-0.0911540259	0.1093542408	0.09903597199999999	0.0825539108	0.0	0.0	0.0	-0.0917741	-0.0653877	0.263481	-0.00159736	0.000910859	2.1175799999999998e-22
658.2395096473176	519.4360557754728	495.02862366985323	1.046162	25.359325	0.1408456	0.012558605700000001	0.1297947123	0.0350357055	-0.0084518424	0.1408362461	-0.0406617702	0.0424731113	-0.0178782832	-0.09941617230000001	-0.06959977099999999	-0.0469560537	-0.15764852529999998	0.1087733526	0.0967907048	0.0777877032	0.0	0.0	0.0	-0.076547	-0.0869452	0.336699	-0.00205767	0.000910859	0.00015655
659.5081535116327	520.6763886450384	496.07549821582563	0.999191	24.220753	0.06739799000000005	0.0653664894	-0.1098762284	0.1018253884	0.0181494048	0.1364724139	-0.0253255505	0.0616409672	0.024129222599999996	0.1125448596	0.042116149400000004	-0.024907754	-0.1710346895	0.1081489122	0.094390436	0.0727412598	0.0	0.0	0.0	-0.076488	-0.097981	0.308577	-0.00180407	0.000707372	5.00132e-05
661.5208222450023	520.5046859780336	497.5039970333908	1.081195	26.208538	0.05130501000000001	0.0973928399	0.025152014500000004	-0.0305758227	-0.0668560334	0.0043782389	-0.0583534245	0.0648885902	0.0100450556	-0.0709771382	0.001213609	0.05823437	-0.1448826205	0.1074811699	0.09183900939999999	0.0674327609	0.0	0.0	0.0	-0.0824902	-0.08826649999999998	0.320654	-0.0021473	0.000784355	0.0
659.459177222973	520.8654431051958	496.62619833939385	1.04503	25.331903	0.04670759999999999	0.0318801228	0.1070891781	0.0204735605	0.0028256909000000004	0.047000638899999996	-0.0400603328	0.051925022800000005	0.025248494700000002	-0.048657485599999994	-0.07371138769999999	0.0813423281	-0.1329455367	0.1067703929	0.08914051099999999	0.0618813308	0.0	0.0	0.0	-0.0842988	-0.0865977	0.340003	-0.00179618	0.000910859	0.0
660.083871759678	521.4085809259157	497.1008278059904	1.067208	25.869495	0.058870869999999985	0.060852789000000004	-0.1363395531	0.0583614854	0.0045624958	0.0820617232	-0.0913578617	0.062263140300000006	0.07067314129999999	0.1484497369	0.04609131650000001	0.030482080800000002	-0.1520128056	0.10601686589999999	0.08629926199999999	0.0561069687	0.0	0.0	0.0	-0.0877091	-0.08230189999999998	0.305074	-0.0019578	0.000979334	-9.462040000000003e-05
660.0818475380705	520.2331704578057	496.69200961135437	1.104289	26.768351	0.12921126999999996	0.043684485599999996	0.0587586432	-0.0425871269	-0.0351403683	-0.0240037266	-0.0401808486	0.038889845299999996	0.0109947232	-0.0405086296	-0.0063595476	0.097603513	-0.0659858599	0.10522089050000001	0.0833198126	0.050130477300000004	0.0	0.0	0.0	-0.0431472	-0.0416663	0.307434	-0.00204465	0.000327729	0.0
659.1883758688414	520.3316619052426	495.8281855894298	1.336995	32.409245	0.25338795	0.0037553111	-0.0322662257	0.0873632877	0.047054473799999996	0.0618427554	0.0715413585	-0.014428403400000001	-0.0108639825	0.0491010831	-0.0050992974	0.0157854919	-0.11375196650000001	0.1043827854	0.08020693400000001	0.04397338730000001	0.0	0.0	0.0	0.024526	-0.0562807	0.324243	0.000116928	0.00023163	-0.00082815
660.2179640983875	520.3653243839575	498.2614284632332	1.3091370000000002	31.733952	0.17975075	0.0877504865	0.0693135258	-0.006168960699999999	-0.1296574367	-0.1141186199	-0.0572810096	0.0562342324	0.0766614921	-0.1546538396	0.0400470771	0.107269992	-0.1005926083	0.10350288630000001	0.0769656113	0.0376578801	0.0	0.0	0.0	0.0413101	-0.0508886	0.39738	-0.00151415	0.000238047	-0.0007768939999999998
662.4956083773587	520.3392699991633	497.6872163217228	1.305896	31.655375	0.240995	-0.0079324901	-0.1330424326	-0.0593509109	0.0251862425	-0.1385171992	-0.1156993409	-0.034122361600000005	0.021875313599999998	0.0327340198	0.11753329480000001	0.0791302844	0.04471012480000001	0.10258154539999999	0.073601035	0.0312067077	0.0	0.0	0.0	0.0412619	-0.0314856	0.215432	-0.00193882	0.000238047	-0.000409648
660.5607487477469	519.0763797984999	496.122538942677	1.112971	26.978815	0.08294970000000002	-0.0629492004	0.06070787230000001	-0.045223232	0.0030724125	-0.1035356519	0.0382985301	-0.05078944690000001	-0.021054558900000003	-0.0736763628	0.020705295500000002	0.011288374399999999	0.0774560816	0.1016191316	0.0701185934	0.024643111000000002	0.0	0.0	0.0	0.0345348	-0.0313685	0.202614	-0.00122327	-0.00018852	-0.000533281
660.2896511660632	519.6274060113385	494.72178794120026	1.050102	25.454834	0.09643795000000002	-0.11433659880000001	-0.0093720916	0.052439060999999995	0.051535225700000006	0.0504452918	0.0198359528	-0.079952471	-0.029071923700000002	0.0380068565	-0.018369223100000002	-0.0845215505	0.0856367902	0.1006160302	0.0665238631	0.017990735600000002	0.0	0.0	0.0	0.06774230000000002	-0.0314561	0.225168	-0.00158188	-0.000518054	-0.000409648
660.5267319504823	519.8227738546964	495.312812220264	1.203752	29.179369	0.1719947	0.0367468647	-0.11019893720000001	-0.0469826174	-0.1205676062	0.0021955425	-0.043865096	-0.0242918148	0.0376095476	-0.0048572544	0.16974755519999998	-0.013592669299999999	-0.021419255800000002	0.099572643	0.0628226009	0.0112735474	0.0	0.0	0.0	0.0377817	-0.0649237	0.320646	-0.00184365	-0.000518054	-0.000409648
657.0963675226934	519.2943984056874	494.91239638530107	1.12212	27.20059	0.1164776	-0.0358807596	0.0170828013	-0.057057980999999994	-0.0158196786	0.012110690600000001	-0.09098533539999999	-0.0390223149	-0.0029275153000000004	-0.0769516803	0.0398723195	0.0174530508	-0.0879563193	0.09848938759999999	0.059020734000000005	0.0045157454	0.0	0.0	0.0	0.0296241	-0.0268937	0.337696	-0.00290845	-0.000518054	-0.000409648
658.9939024807053	520.547104438523	495.3085708584528	1.148625	27.843079	0.1124586	-0.0376547798	0.054261641	0.12260823720000001	-0.0645414864	-0.0057048407999999995	0.0607773745	-0.0168122107	0.0841610218	0.0033513233000000003	-0.0897912967	-0.012688858	-0.0353367677	0.0973666978	0.055124350700000005	-0.0022583248	0.0	0.0	0.0	0.0377817	-0.0637097	0.381614	-0.00243711	-0.000518054	-0.000409648
662.0270257607563	520.6775098378267	495.3892395695234	1.082082	26.230043	0.11583764999999994	0.046571795199999995	-0.12221031	0.077099174	0.0083051212	-0.1467539827	-0.1727082171	0.0188415521	0.1147728701	0.11612714380000001	0.0670392252	-0.0067993069	-0.07382527030000001	0.096205023	0.051139690700000004	-0.0090242593	0.0	0.0	0.0	0.0242714	-0.0272653	0.433505	-0.00260949	-0.000518054	-0.000302189
660.0093211589965	520.4822354272019	495.47622921405616	1.106737	26.827686	0.12797695000000003	0.1019090041	-0.063389227	-0.0642582712	-0.08756468029999999	-0.0815277937	-0.04553945349999999	0.0411998394	0.0770377018	-0.0009202726	0.0766867493	0.1045143275	-0.0835468072	0.0950048286	0.047073135099999996	-0.015757683300000002	0.0	0.0	0.0	0.0133166	-0.083613	0.459578	-0.00295313	-0.00068226	-0.000118006
657.422514057861	519.872800409107	495.5741662826258	1.0024130000000002	24.298841	0.06731657999999997	0.035086677000000004	0.008189459599999999	-0.0129782988	-0.0210753696	-0.0266736217	-0.1358201872	0.0104668781	0.0517952518	-0.06591843730000001	0.0227402145	0.067715682	-0.13587701470000002	0.0937665949	0.0429311962	-0.022434339100000002	0.0	0.0	0.0	0.00202554	-0.0742888	0.438686	-0.0027375	-0.000518054	1.83444e-05
658.220452341448	519.3531275517394	495.09159809450614	0.991017	24.02261	0.07562382	0.027142706000000003	0.10966671089999999	-0.0212443688	-0.067189175	0.078231293	-0.0702485018	0.0230466283	0.028113249	-0.130094359	0.0043660932	-0.0051833363	-0.0961099669	0.09249081769999999	0.0387205068	-0.029030173599999997	0.0	0.0	0.0	-0.0058097	-0.087851	0.482703	-0.00277632	-0.000518054	0.000183712
659.0220934694398	520.3129887063046	495.37387521936716	0.956789	23.192913	0.06091165000000001	-0.0083848907	0.0234868027	0.1269905003	-0.0082327345	0.1237162851	-0.036281739900000005	0.0048693691	0.0550509486	0.0020012544	-0.039602309700000005	-0.1482434804	-0.1153321482	0.091178008	0.03444781	-0.0355214248	0.0	0.0	0.0	-0.01299	-0.115519	0.49307	-0.00290338	-0.000385917	0.000238442
659.9218846597868	520.8747997259636	495.9682321294664	1.024338	24.830307	0.1270016	0.1122027575	-0.0685986303	0.0040985336	-0.063207039	0.046169850899999997	-0.0695115278	0.07604886549999999	0.0658505825	0.020226855	0.0732033482	0.011666206100000001	-0.0017207182	0.08982869119999999	0.0301199482	-0.041884707599999994	0.0	0.0	0.0	-0.0060878	-0.0790367	0.558864	-0.00318251	-0.000342076	0.000271933
657.7981799655342	520.9646019292916	495.9869352924969	1.217355	29.509121	0.1719571	0.029932618799999998	0.0368174144	-0.052728209500000005	-0.055777947	0.0799081576	0.0021801187	0.0113342831	0.0659710505	-0.029513928199999998	-0.0084887432	0.1297961324	-0.086350419	0.08844340769999999	0.0257438519	-0.0480970978	0.0	0.0	0.0	-0.0121512	-0.115479	0.458727	-0.00277946	-0.000518054	0.000279193
658.5102616301907	520.9052187541125	495.0203208378352	1.095456	26.554247	0.08360864999999999	-0.0319109778	0.0955506931	-0.0053567588	0.039650165099999995	0.09672418220000001	-0.201658263	-0.0171038326	0.056753001	-0.0074725884	-0.10849873089999999	0.11435602710000001	-0.09034673230000001	0.08702271210000001	0.0213265293	-0.0541362147	0.0	0.0	0.0	-0.0148648	-0.086126	0.482782	-0.00331535	-0.000518054	0.000265342
658.3160844696075	520.784743919505	494.6375127434982	1.007191	24.414677	0.12195290000000003	-0.0079822751	0.042663312599999996	0.15583969179999999	-0.0510099217	0.1047026051	0.0572151399	0.0259315237	0.054448414199999996	0.0597101348	-0.09341236060000001	-0.0395334847	-0.0987594316	0.08556717330000001	0.0168750541	-0.0599803021	0.0	0.0	0.0	-0.00597685	-0.130604	0.541749	-0.00340474	-0.000594117	0.000238396
659.6063529452455	520.9427520174536	495.16735347753985	1.077034	26.107683	0.05811106999999991	0.0685008553	-0.1202209168	0.007489400699999999	-0.0114361794	0.06410678139999999	-0.12746189789999998	0.047479689400000004	0.0797492205	0.1110824821	0.1050408201	-0.021560142	-0.059184014199999996	0.08407737400000001	0.012396555	-0.0656083063	0.0	0.0	0.0	-0.00395558	-0.115368	0.550715	-0.00386359	-0.000518054	0.000341239
657.1246572539454	519.7179957191247	495.12329363491125	1.037009	25.13747	0.05937992399999999	0.059034450700000005	0.04578159	-0.065030036	-0.07416759	0.0689506813	0.0083794781	0.0308947941	0.016364448400000002	-0.10179467240000001	0.0861696201	-0.0031924991999999998	-0.050604226399999994	0.0825539108	0.007898204	-0.0709999518	0.0	0.0	0.0	0.000251944	-0.101005	0.542445	-0.00414783	-0.000868321	0.00035752
657.3397184569714	520.0027252972144	495.1027761012503	1.031895	25.013494	0.08997644599999997	-0.0654825044	0.0785940206	-0.027909416099999997	-0.0013613121	0.126629041	-0.0684154592	-0.0320493859	0.031294620499999995	-0.09881601890000001	-0.045176977699999996	-0.021594580800000002	-0.1479886335	0.08099739360000001	0.0033872047	-0.0761358151	0.0	0.0	0.0	-0.000671202	-0.105655	0.47669	-0.00384521	-0.000938148	0.000358039
658.75746352265	520.8547116885076	495.70271830561256	1.071837	25.981703	0.13147049799999996	0.0593030221	-0.098516475	0.0319710375	-0.0701731459	-0.0253004169	0.0560305004	0.030062223	0.0517757966	0.045680273099999995	0.0802820026	0.010923314299999999	-0.0140731951	0.0794084457	-0.0011292189	-0.08099739360000001	0.0	0.0	0.0	-0.00658085	-0.0971471	0.554851	-0.00410886	-0.00056467	0.000217328
659.9105786415372	521.1007467678684	496.20119422779993	1.136	27.537041	0.09822545999999997	0.025722322599999996	0.0012511262	-0.0372279249	-0.0551761236	-0.1600035888	0.0255760446	0.0157266382	0.059317305599999995	-0.0091887707	-0.017346022	0.1424016531	0.0085585087	0.0777877032	-0.0056438342	-0.08556717330000001	0.0	0.0	0.0	0.00247363	-0.124759	0.528889	-0.00432625	-0.000938148	9.62544e-05
659.5247422545659	520.6299125344577	494.61037136611037	0.965273	23.398556	0.09463557999999991	0.0024143139000000003	0.0435801009	-0.0192402439	-0.0254440685	-0.0850735515	-0.031799182599999996	0.0326521788	0.0727841739	-0.0322829379	-0.0636025607	0.0961506401	-0.010863123999999998	0.0761358151	-0.0101494113	-0.08982869119999999	0.0	0.0	0.0	0.00253903	-0.102361	0.568298	-0.00470757	-0.00111719	0.000191156
658.1165258418224	519.6082789962719	493.34223818511634	0.9301640000000002	22.547516	0.07446241999999993	-0.0482478423	0.0617228268	-0.021864319500000003	0.0040654071000000005	0.048309568899999995	-0.12048889900000001	-0.022670479900000002	0.030539336	-0.055552182199999994	-0.0595021367	0.027535184900000002	-0.0548676649	0.0744534427	-0.0146387351	-0.0937665949	0.0	0.0	0.0	0.00237716	-0.138539	0.566482	-0.00454313	-0.000938148	0.000573805
656.6512856252461	519.3926896401264	493.4291480838906	0.985626	23.891916	0.12136687500000003	-0.052108416799999994	0.10096125759999999	0.0585292415	-0.032555643599999996	0.0700625574	-0.0036935865999999998	-0.0184243677	-0.0017414067999999999	-0.0626652236	-0.0788050684	-0.1044097403	-0.0145883553	0.0727412598	-0.0191046163	-0.0973666978	0.0	0.0	0.0	-0.008230539999999998	-0.160702	0.615195	-0.00423972	-0.000938148	7.95515e-05
657.3895340570298	519.485081264893	493.42201609275355	0.9685760000000002	23.478628	0.04038459999999991	-0.0043656181	-0.0806676483	0.1635472997	0.0005170864	0.0685650271	0.0331879841	0.0188540651	0.005412240400000001	0.039786296400000004	0.0298486259	-0.1993463908	-0.0484874017	0.0709999518	-0.023539903199999997	-0.1006160302	0.0	0.0	0.0	0.00262961	-0.149985	0.616119	-0.00434914	-0.00115571	4.88645e-05
658.3914250104287	518.6339357681921	494.7348050459431	1.149736	27.870018	0.184663545	0.0442449278	-0.0915567146	-0.12226579550000001	-0.004470493	-0.0097510237	-0.0700684904	-0.0374836404	-0.053551097400000004	-0.0755068284	0.19711602379999998	-0.026477852200000002	-0.0590051404	0.069230216	-0.027937492999999997	-0.10350288630000001	0.0	0.0	0.0	0.0142221	-0.16571	0.552815	-0.00302811	-0.00161862	-4.80366e-05
654.6509103353005	519.2755383412843	494.7493206291897	1.109798	26.901899	0.23160923999999994	-0.052587387199999995	-0.023936538900000002	-0.0787478752	-0.0050706929	-0.0327971647	-0.055114817999999996	-0.0869931761	-0.009091287	-0.0788245142	0.0699993109	-0.022948623900000003	-0.014634939599999999	0.0674327609	-0.0322903435	-0.10601686589999999	0.0	0.0	0.0	0.0321731	-0.10954100000000001	0.46458	-0.0025928	-0.00254199	-2.16318e-05
656.0547327060171	519.4680631600713	495.6896084732377	1.028147	24.922651	0.15513561500000003	-0.033137047200000005	0.0537564485	-0.0716779613	-0.07348064139999999	-0.09544574789999999	0.032619363	-0.0684047613	-0.020209948300000002	-0.1115254874	-0.0202475189	0.04290983599999999	0.0064638633999999995	0.0656083063	-0.0365914839	-0.1081489122	0.0	0.0	0.0	-0.0178831	-0.135964	0.492943	-0.00244734	-0.00170651	-4.65601e-05
657.7934896959547	520.2880288192327	495.76521487388067	0.989738	23.991602	0.12147780499999995	-0.086214864	0.0433991593	-0.009433193199999999	0.023866894399999998	-0.10537486800000001	-0.1365762441	-0.0599490436	0.0211993757	-0.0497298318	-0.1014352525	0.032047171400000005	-0.0139817008	0.0637575825	-0.0408340263	-0.10989134449999999	0.0	0.0	0.0	-0.0232027	-0.136383	0.529187	-0.00351297	-0.00203726	0.000146964
658.6103865428943	520.4734794454264	496.0118981887568	0.973726	23.603456	0.06068009999999997	-0.056312790599999996	0.0146426977	0.1472967995	-0.010506232800000001	-0.1310471023	0.060366959500000004	-0.031624055299999995	0.044356765	0.0067497824	-0.090541649	-0.0846230236	0.056675282199999996	0.0618813308	-0.0450111767	-0.11123788539999999	0.0	0.0	0.0	-0.0225381	-0.118917	0.560421	-0.00344185	-0.00188207	0.000146964
660.9422404639503	521.034956776756	496.5071787168036	1.091523	26.458906	0.061691299999999914	0.0106136171	-0.1637910312	-0.005548774300000001	0.020697867	-0.09665697699999999	-0.081579519	-0.0199035195	0.033018061800000005	0.1424172598	0.0354049014	0.0257755266	0.028478336099999998	0.0599803021	-0.0491162458	-0.11218368390000001	0.0	0.0	0.0	-0.0335064	-0.128688	0.536869	-0.00343464	-0.00154128	0.000146964
658.0251396419142	519.6837592964831	495.6881532676296	1.043457	25.293774	0.12902139999999998	0.014112388600000001	-0.0080195635	-0.0382851543	-0.0429063606	-0.013160088600000001	0.050092273799999996	-0.0107009675	-0.0247647909	-0.033519062999999995	0.0298178505	-0.0200608262	0.009344204699999999	0.0580552579	-0.0531426597	-0.1127253327	0.0	0.0	0.0	-0.0345058	-0.136745	0.590988	-0.00435533	-0.00193751	0.000146964
658.7416647198563	520.2993208323138	495.36296365001874	1.014135	24.583002	0.08469860499999997	-0.0108083277	0.0055061958	-0.055875464699999995	-0.0413305232	0.047933631	0.1150117884	-0.024318496600000003	0.0187054853	-0.024614266200000002	-0.0023338176	-0.0129150748	0.0273895734	0.0561069687	-0.0570839704	-0.1128608806	0.0	0.0	0.0	-0.047455	-0.174658	0.586711	-0.00406517	-0.00169794	8.550589999999998e-05
656.0796651916753	518.9411425921804	494.44553749412574	0.985378	23.88591	0.12230250500000002	-0.0366096497	0.0533289577	-0.0170087463	0.0026716621999999996	0.0450914175	-0.0286446902	-0.0289217864	-0.0429534062	-0.0740703141	-0.0409245475	-0.0995937854	0.0175786226	0.0541362147	-0.0609338662	-0.1125898391	0.0	0.0	0.0	-0.0418994	-0.147398	0.631518	-0.0048407	-0.00175455	0.000146964
656.1945521107392	518.9803042545708	493.8706169135223	0.9184540000000002	22.263649	0.11253270499999997	-0.030669321800000003	0.10094913300000001	-0.0097051151	-0.0059270778000000005	0.05190868	-0.0044907008000000005	0.0034175063	-0.0282821186	-0.0995486448	-0.0297570916	-0.1069231541	0.0183886749	0.052143785	-0.06468618200000001	-0.11191318480000001	0.0	0.0	0.0	-0.0315473	-0.175937	0.688147	-0.00497439	-0.00162334	7.16119e-05
656.1589060619362	519.9046609708397	494.3451598343302	0.957255	23.204212	0.05825020499999997	-0.0527991079	-0.0141528969	0.1336643124	0.048589229299999995	0.1373083363	0.0049299054	-0.0070809454	-0.0161708266	0.034569846099999996	-0.0390249447	-0.19726433059999998	-0.026826769500000004	0.050130477300000004	-0.0683349087	-0.11083335529999999	0.0	0.0	0.0	-0.0285687	-0.171398	0.660709	-0.00515918	-0.00172904	0.000247014
658.8500346327672	521.5546563291887	496.0878921908911	1.068008	25.888899	0.07074474999999995	0.09009342349999999	-0.0809574279	-0.024252885099999996	-0.031299315099999996	-0.0223130672	0.1056872426	0.062089253399999995	0.0001315426	0.0938196798	0.046784419699999996	0.052877891399999995	0.1089070456	0.0480970978	-0.0718742032	-0.1093542408	0.0	0.0	0.0	-0.0296952	-0.171697	0.707251	-0.0053028	-0.0015973	0.000427199
659.0200692478322	522.0564968822099	496.570984599213	1.173103	28.436438	0.16426139999999992	-0.0053048254	-0.033666884	-0.0558895205	0.0184284271	0.0006107712	0.009078439399999999	-4.1161999999999997e-05	0.0652521798	0.0804308707	-0.0490668878	0.1423422274	0.08787927720000001	0.046044460499999995	-0.0752983976	-0.1074811699	0.0	0.0	0.0	-0.0116381	-0.162682	0.616023	-0.00541311	-0.00209935	0.000120333
658.1289180277632	520.8475307156488	494.54618591860185	1.005635	24.376951	0.16101986100000001	-0.012976486899999999	0.0167791633	-0.0014284208	-0.0016326889	0.0485903929	0.0186354805	-0.0069532572	0.0319534306	0.0431887586	-0.0805330275	0.0928381611	0.0634473251	0.04397338730000001	-0.0786020085	-0.10522089050000001	0.0	0.0	0.0	0.000419611	-0.129858	0.665843	-0.00665002	-0.00216297	0.000146166
658.3624440815545	520.6786310306147	494.2474026573626	1.045907	25.353168	0.22139936100000002	0.0295169375	0.0657930393	-0.0275592408	-0.023685268500000002	0.0825479572	0.0179194583	0.0533405868	0.0017208495000000002	0.0184881605	-0.045526104500000004	0.0469314618	0.0630636995	0.041884707599999994	-0.0817797453	-0.10258154539999999	0.0	0.0	0.0	-0.00933035	-0.13525000000000004	0.785196	-0.0074165	-0.00195669	-0.000619162
655.0141346857741	519.2059843458112	493.73996182788073	1.025084	24.848412	0.18309605000000007	0.0042389176	0.1296737734	0.0653560182	0.048617125899999995	-0.046406012999999996	0.04058897	0.040125114100000005	-0.0898687128	-0.07016107519999999	-0.0613268833	-0.1127269548	0.0736172218	0.0397792575	-0.0848265193	-0.099572643	0.0	0.0	0.0	0.0439039	-0.102861	0.815844	-0.00683153	-0.00222861	-0.000139556
