csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
683.3682003028764	611.496394098465	560.576285167508	n/a	n/a	n/a	-0.10437159929999999	-0.08440319210000001	-0.015012658	0.062197743	-0.0820235032	0.029539344900000004	-0.0599917213	0.1134028704	-0.0331599609	0.0179708725	-0.0919271447	0.17662383199999998	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	0.07173060000000002	0.0368981	-0.429954	0.000301604	0.0014395	0.00068549
679.7471666472269	611.3893093725608	559.5202070920208	0.902704	24.407724	0.23434091000000004	-0.06925513900000001	-0.0441000719	0.0096904864	0.0680181488	-0.043233844	0.0385197545	-0.048577460499999996	0.0668631948	-0.025677150699999998	0.0120736903	-0.0808403708	0.1372583635	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	0.0610479	0.0691599	-0.269188	-8.87982e-05	0.00126929	0.000633494
675.4441770884522	610.4545569259952	558.4725759785553	0.8482389999999999	22.93507	0.0881215275	-0.0814816411	-0.0556983879	-0.0810777701	0.052190527599999995	-0.070016809	-0.0082232752	-0.0634423149	0.0620665151	0.0630271225	0.0056018707999999995	-0.06275461610000001	-0.018603220400000002	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	0.0567053	0.0191955	-0.287686	5.93035e-06	0.00134391	0.0007704759999999998
677.2079860969823	610.0584046751602	559.0068432531126	0.910728	24.624683	0.0672986175	-0.0722125421	-0.0415988407	0.054066357599999997	0.0474049551	-0.040585903900000005	0.070933852	-0.049677731399999994	0.059508755	0.0690812465	-0.0638477195	0.0503628331	0.0826369032	0.1115394925	0.1107490191	0.1094357105	0.1076057667	0.0522794	0.047837	-0.270449	-7.794399999999998e-05	0.00125841	0.000599966
673.9834434876664	610.226533052894	558.2199094248581	0.900623	24.351448	0.10596661	-0.0654940035	-0.046258936900000006	-0.0531569554	0.0099931099	-0.1025503144	0.0171388711	-0.061032598	0.0481549354	0.0554836457	-0.0256443788	0.0534384595	-0.012162160200000001	0.1113672575	0.1100622363	0.1078985167	0.1048929802	0.0567279	0.00833	-0.22195	-9.72652e-05	0.00123096	0.000823437
675.6655772249078	610.7049060636114	558.3190062398492	0.88098	23.820326	0.05890434000000001	-0.059428135599999994	-0.0426164389	0.0412146373	-0.044685605999999996	-0.0390662617	0.0785613983	-0.0489180733	0.0530793543	0.0216693548	-0.0393400331	0.041240458	0.012630064199999999	0.1111520884	0.10920574539999998	0.1059870468	0.1015334935	0.053421	0.024727	-0.205101	-0.000314883	0.0012369	0.000599966
675.2182837250048	611.8969348584393	558.95306404691	0.8156529999999999	22.053999	0.11877025	-0.040351063799999996	-0.0110681016	0.0291031223	-0.0488459482	-0.0608880047	0.008265951899999999	-0.0272725284	0.0274866106	-0.046565507199999995	0.0056304756000000004	-0.0657140784	-0.0174847994	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	0.0399572	0.0170796	-0.140731	-0.000670194	0.00092643	0.000599966
675.8895863318752	611.1540138418742	557.7080108812534	0.847128	22.905031	0.14296548800000003	-0.061968112400000004	-0.048297286200000004	0.024788297	-0.10784452859999999	-0.0797922104	-0.0189941441	-0.045995603899999994	0.0555445116	-0.0069569051	-0.010037274	-0.1405905362	0.026664417200000002	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	0.0309732	0.000907662	-0.212263	0.000255357	0.00092643	0.000599966
670.5836650256664	611.9385874233752	558.0162567941925	0.970541	26.24192	0.126001338	-0.030432806099999998	-0.0015462596	-0.0186089086	-0.0522044903	0.1213913838	0.0211047825	-0.016039499	0.029342021	-0.0622270806	-0.0072658173	-0.033426812	0.0615061309	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	0.0288069	0.0379744	-0.150205	-0.000238849	0.00092643	0.000599966
672.824118452353	611.3693952366139	558.7533202363591	1.012555	27.377914	0.09127185	-0.029808944100000002	-0.015184564199999999	-0.081439397	0.08856883859999999	-0.0299403323	0.0007445797999999999	-0.02546006	0.0411450629	-0.013277447	0.015102056899999999	-0.021275653999999998	-0.0757477318	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	0.0288069	-0.0173534	-0.163418	0.000215772	0.00092643	0.000599966
677.6041872577033	611.5257996611538	557.5235651517614	1.016462	27.483561	0.10604326	-0.0224290415	-0.0124929797	0.0342133056	0.0026933639	0.0571807584	-0.0102152673	-0.013765821999999999	0.0147765998	-0.016250887	0.0100460453	-0.016127248	0.029867174399999998	0.1094357105	0.1024329276	0.0910916496	0.0758922305	0.0288069	0.0180561	-0.10632200000000001	-5.49832e-05	0.00092643	0.000599966
670.0637551798616	611.2200966248364	556.5749120139151	0.929879	25.142483	0.0422653	-0.0220398981	0.0039894972999999995	-0.1132168543	0.0243888461	0.0129846135	0.0462874844	-0.025069314500000002	0.0141616243	-0.0251231635	0.011816595800000001	0.0247988123	-0.0105710093	0.1089652549	0.1005949163	0.08711734730000001	0.0692168078	0.0287984	-0.00262021	-0.100066	-0.00011604900000000003	0.0008518389999999999	0.000429133
672.1578888436993	609.9989939569645	557.4062753754566	0.848473	22.941406	0.08668233	-0.0197885281	-0.0068996032	-0.0674003206	0.0344803703	0.0288904311	0.0591743275	-0.0410819982	0.0232482875	0.06117596610000001	-0.025941724	0.0720075096	0.0006074664	0.10845279109999999	0.0986017949	0.0828408542	0.0621146404	0.0201086	0.0183	-0.139032	8.96294e-05	0.000825447	0.000299077
674.842302085747	610.2182408117889	559.2781336340212	0.882486	23.861061	0.14798552	-0.0036703526	0.015429326799999999	0.0093084476	0.1029192269	0.0144517091	0.0142082051	-0.0136905825	0.0018645767000000002	0.030632177599999998	-0.0343482209	0.1516441244	-0.1339491636	0.1078985167	0.0964566367	0.0782770044	0.0546295156	0.0102071	0.0238044	-0.0615207	-0.0007856799999999998	0.00092643	0.000174003
