csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
762.0604909773358	617.0850984988747	581.6651464810898	1.120465	23.880138	0.12854105000000002	0.007623184399999999	0.149560097	0.006730203000000001	0.10740749960000001	-0.0751279259	-0.0077237412	-0.0500569418	-0.09566303699999999	-0.093806469	0.0079972445	0.053380235899999996	-0.0164516871	0.1047448374	0.0834951013	0.051212992199999995	0.0	0.0910581	-0.0196596	-0.198194	0.00420223	-0.000344165	0.000217215
758.7802045842958	615.3703712004475	581.457380890578	1.316693	28.062296	0.118340905	0.011214168899999998	-0.1069774456	-0.1570526842	0.1389662459	0.025791212200000004	0.0306275704	0.0292690831	0.13077536609999998	-0.0096690545	-0.01602513	-0.0861092381	-0.14293711439999998	0.10393234550000001	0.080471618	0.0452120788	0.0	0.10828	-0.00113719	-0.250331	0.00451861	-5.13531e-05	0.000217215
756.9961215880313	612.0324112558001	579.0173545500694	1.817539	38.736679	0.673802115	0.346989316	0.0185720845	-0.0176554554	0.08896997890000001	0.020417978	0.069421255	0.2914500275	-0.10203667720000001	0.0874286472	0.1508938229	-0.072237367	0.1124737732	0.1030792801	0.0773224879	0.0390523562	0.0	0.181381	-0.0338283	-0.593506	0.00809954	0.000808305	0.000161103
753.5770595224589	612.2476335386064	579.2950655944727	1.2347610000000002	26.316107	0.10345699999999997	0.22703361079999998	-0.0394695052	-0.19315734129999998	-0.0337601065	-0.1205087313	0.10113371	0.30677559449999997	0.08565747970000001	-0.075987538	-0.043102234	0.0451911874	0.1132947064	0.1021859743	0.0740526279	0.0327554609	0.0	0.163241	-0.0231602	-0.565844	0.00803642	0.00051556	-0.00042277
758.7527855279095	612.7294494135316	580.241462269137	1.264959	26.959698	0.25027225000000003	0.2334225961	-0.0631539649	-0.0097449094	0.0100951727	0.06541565	0.1711089304	0.243506146	-0.058982516	-0.0378471815	-0.0403758069	-0.049283724400000006	-0.0212354461	0.1012527768	0.0706671435	0.0263435108	0.0	0.157865	-0.024784	-0.50144	0.00520964	0.000864305	-0.000824614
760.6460119429437	613.6018023570123	582.1760133684925	1.222687	26.058773	0.251954065	0.092327294	-0.0269367965	-0.0865919166	-0.1399779917	-0.0937796462	0.1408489935	0.1561113991	-0.022056995099999997	-0.1259003314	-0.2093700441	0.0278067555	-0.042252915099999996	0.10028005179999999	0.06717132070000001	0.0198390281	0.0	0.15006	0.0310009	-0.467132	0.00697294	4.21507e-05	-0.000328945
761.6499018788617	614.1737938262493	581.2070896072278	1.1753650000000002	25.050211	0.1633444	0.1674286914	0.1707332714	0.057601111100000005	-0.061183387199999995	-0.11675490710000001	0.0488021579	0.1252739039	-0.1735318299	-0.06474647480000001	-0.0082052561	0.08608529529999999	0.1027916545	0.0992681792	0.0635706179	0.0132648602	0.0	0.144224	-0.051849	-0.441345	0.00795037	4.21507e-05	-0.000328945
759.4892064623656	614.0753921072437	580.9475868307462	1.293133	27.560154	0.138003735	0.1589740885	-0.0798696129	-0.07313795969999999	-0.0943095775	0.1600918641	0.011149238999999998	0.1610449284	0.037503114500000004	-0.0036430855	-0.0600120334	-0.22299861489999998	0.08773479349999999	0.098217554	0.0598706571	0.0066440989	0.0	0.14605399999999996	-0.0216619	-0.474802	0.00707237	-0.000240191	-3.8694e-05
761.5166591997701	614.2001030355473	580.1436981824039	1.224849	26.104841	0.08306768000000006	0.11324248740000001	0.1608955014	0.0194873806	-0.07128054889999999	-0.0858544063	-0.035190512599999994	0.08684599970000001	-0.1800994762	-0.15025345880000002	-0.08524938039999999	0.033977325499999995	0.0256244481	0.09712858619999999	0.0560772154	-0.0	0.0	0.147295	-0.0174673	-0.430019	0.00758201	-0.000271972	7.68666e-05
758.999065213748	612.8034845357762	579.5258159807835	1.222188	26.04814	0.2503091800000001	0.224879457	-0.0684768138	-0.004606073	-0.0569105888	0.0208549632	-0.0551873519	0.1941670152	-0.0517287783	0.0953369047	0.030129084	-0.1566761386	0.09860542470000001	0.09600170109999999	0.0521962158	-0.0066440989	0.0	0.16691	-0.0573453	-0.518221	0.00857074	0.00038577	-0.000328945
759.6941731305101	613.0139582101586	580.0047265136276	1.204184	25.664412	0.23170578500000005	0.0773394958	0.09975941039999998	-0.1027268172	-0.0552956379	0.0338293874	-0.0030540428999999997	0.12320936029999999	-0.0146527901	-0.1798835195	-0.059752038099999995	0.0244744424	-0.08915659880000001	0.09483733849999999	0.048233717999999995	-0.0132648602	0.0	0.138954	-0.008576129999999998	-0.444267	0.00794076	-0.000257163	1.86743e-05
759.5401509871613	612.4507444716447	579.9493765578927	1.267915	27.022686	0.217284215	0.19265180059999998	-0.0496446509	0.1397341417	-0.0825860511	-0.0960169226	0.011107878	0.165637473	-0.1389388059	0.1033540223	-0.0373739582	-0.0072565274	-0.0069148748	0.09363595289999999	0.0441959089	-0.0198390281	0.0	0.154228	-0.0592845	-0.492416	0.00876127	0.00092883	-3.78796e-05
759.112716997544	613.4159351080989	581.2084535653556	1.272738	27.12549	0.125201305	0.081053863	0.0310568463	-0.14843202949999998	-0.1854843578	0.0015746423000000001	0.0596768377	0.1284358931	0.0577115005	-0.126949893	-0.09108470939999999	0.046905553499999995	0.0379005508	0.0923980135	0.040089093199999995	-0.0263435108	0.0	0.156187	-0.0117589	-0.488577	0.00846064	-0.000161155	-8.481869999999998e-05
762.4696046108921	614.6812473900891	581.9139439055386	1.221693	26.037582	0.138488785	0.06734561809999999	0.0159792384	0.12413518300000001	-0.1023033774	0.0349714797	0.1653993918	0.0435360319	-0.1323090184	-0.0246852171	-0.0620731603	-0.071790135	-0.06868557230000001	0.0911240034	0.0359196832	-0.0327554609	0.0	0.136431	-0.0108268	-0.411143	0.00791791	-0.000122529	0.000141159
759.4424424215034	613.2960207539612	581.5527074274912	1.198243	25.537792	0.12584830000000002	0.0191323188	-0.060223367800000004	-0.0503775523	-0.122579664	-0.1065159507	-0.0034517995	0.080679115	0.0396577514	-0.0021705370999999998	-0.10742208519999999	-0.0196905813	-0.0371434092	0.0898144199	0.0316941888	-0.0390523562	0.0	0.139874	-0.0402584	-0.47091	0.00817611	-0.000404501	0.000265121
760.9325800180617	612.8754091653879	581.2266259195337	1.141631	24.331238	0.08416102999999997	0.0962281775	0.0256462993	-0.0228689929	0.0362042463	0.1535430763	0.06643843599999999	0.0727377453	-0.0037405083	-0.0566886491	0.10620310720000001	-0.1179840061	-0.1050834304	0.08846977449999999	0.0274192077	-0.0452120788	0.0	0.133511	0.00630858	-0.453428	0.008371639999999998	-0.00047826	0.000259429
758.6516751959134	613.1873064005002	580.8485718759712	1.148417	24.475863	0.11104883	-0.0048679655	-0.0398457433	-0.0567189808	-0.0061408839000000005	-0.145828991	0.0442834321	0.0364804165	-0.0276336488	-0.0593028393	-0.17802112850000001	0.0532566164	-0.14130587890000001	0.08709059179999999	0.023101414700000003	-0.051212992199999995	0.0	0.13192000000000004	-0.0334791	-0.434212	0.007425519999999999	-0.000530598	0.000248804
759.8574169295938	612.9608361512758	580.36520421833	1.128619	24.053925	0.07290255000000001	0.1125514978	0.031178374100000003	0.039578603999999996	0.0850844632	-0.0082496272	0.042640221	0.0727086603	-0.10965364699999999	-0.009949936099999999	0.0340726288	-0.0101991974	-0.0827213337	0.08567741050000001	0.0187475517	-0.0570340182	0.0	0.139886	-0.0487713	-0.448405	0.00788525	-0.000393193	0.000136912
758.2697347079237	612.678222001444	579.9565058180253	1.258985	26.832371	0.07759420000000003	0.0166568164	-0.0281444127	-0.13228035359999998	0.019226478999999998	-0.0611427173	0.0797698256	0.0785629683	0.0533799887	-0.060837504400000006	-0.07290317389999999	0.0341509354	-0.0639816329	0.08423078210000001	0.014364416599999999	-0.06265471	0.0	0.147627	-0.0469574	-0.472992	0.00708904	-0.000393193	0.000209748
760.2269799063297	613.1655539366596	580.1808329931172	1.359771	28.980392	0.116760195	0.060012347599999995	0.1143785386	0.03346497	0.1392339413	-0.1045781991	0.010723389	0.0359308169	-0.1225316002	-0.047043014400000006	0.06698454179999999	0.0400517103	-0.0216385363	0.08275127139999999	0.0099588531	-0.068055325	0.0	0.156067	0.00186932	-0.476373	0.0077945	-9.90255e-05	0.00033237
757.573889058703	613.1760584340823	580.9841653604973	1.315195	28.030369	0.198123995	0.0325230553	-0.1112642827	-0.0717830052	0.1185562075	0.1108583809	-0.0177349493	0.0642472389	0.1257043913	0.0263092246	0.052783507699999996	-0.167346528	-0.1089831867	0.081239456	0.0055377401	-0.0732168931	0.0	0.139851	-0.0508308	-0.435538	0.00656875	-0.000582837	0.000274474
758.3310894574164	614.3493004749649	581.4643519774164	1.221505	26.033571	0.18707485000000007	0.0261634923	-0.0945650778	-0.050556891900000005	0.0132141778	-0.0737156075	0.0445519349	0.031175745	0.025604179900000003	0.013852423400000001	-0.13442051119999998	-0.0309290058	0.0411325648	0.07969592610000001	0.0011079805000000001	-0.0781212842	0.0	0.157726	-0.0284566	-0.537143	0.00729828	-0.000409578	0.000276098
760.2936217384439	613.6719042884413	581.8966724514348	1.152781	24.568872	0.09863986000000002	-0.0001435486	0.1178258333	-0.11587335900000001	-0.0179409019	0.06339034959999999	0.030118921400000002	0.0047887944	0.0007656242999999999	-0.18133417170000002	0.0196969489	-0.011503854099999999	0.0116452099	0.0781212842	-0.003323509	-0.08275127139999999	0.0	0.15506	-0.00399134	-0.532671	0.00823402	-0.000689195	0.000150723
758.8214356317171	612.4029945758273	579.9549263774369	1.224761	26.102976	0.239110711	0.1358089348	-0.0565882029	0.0575953838	0.017978286399999998	0.0567913937	0.052082344100000004	0.0861160753	-0.0520061508	0.1181066555	0.0647478694	-0.0266533123	0.0641411506	0.076516145	-0.0077498093	-0.08709059179999999	0.0	0.165716	-0.0810097	-0.57767	0.0094343	-9.32638e-06	-9.78754e-05
759.1836212838648	613.2931667923327	579.2333023611063	1.270322	27.074005	0.197501515	0.024097700899999998	0.1043228105	-0.06462055309999999	-0.0340286333	0.0345566982	-0.0488745275	0.014499501000000001	-0.0171383164	-0.1636636469	-0.0487678734	0.0574050052	0.011483501399999999	0.07488113519999999	-0.0121640091	-0.0911240034	0.0	0.154633	0.000267864	-0.525949	0.00909536	-0.000375132	0.000265778
757.157644011378	611.9333140335407	577.9865750966526	1.342176	28.6054	0.25172737400000006	0.1283748274	-0.0673458509	0.0733997755	-0.0346012957	-0.051567855499999996	-0.1056571684	0.0942799842	-0.0576349669	0.1468587273	0.0162686231	0.014490989499999999	0.0328390615	0.0732168931	-0.0165592163	-0.09483733849999999	0.0	0.179734	-0.0673061	-0.590068	0.0100283	0.000227161	-9.76572e-05
759.2935844053668	613.2657783538477	578.4091277965791	1.179693	25.142439	0.19807241000000003	0.0048001744	0.09037256519999999	-0.0675025281	-0.055110497300000005	-0.0041787746999999995	-0.0460296317	0.0011999496	-0.035228938599999995	-0.1210189818	-0.029017587	0.023821714700000003	0.026730439900000003	0.07152406830000001	-0.020928568300000002	-0.098217554	0.0	0.168921	-0.0102046	-0.537461	0.0106798	-0.000370089	0.000204611
759.8170465700412	612.6358922344332	578.2035483596839	1.174297	25.027452	0.10859470000000007	0.0829597257	-0.037959667999999995	0.1289055025	-0.0248859844	-0.0109336126	-0.0350975755	0.030845406699999998	-0.09954852970000001	0.1053849522	-0.020405578400000002	0.0132310377	0.0286599316	0.0698033217	-0.025265242799999997	-0.1012527768	0.0	0.169149	-0.0658277	-0.547844	0.0110197	4.1337e-05	0.000300497
756.7639817743204	612.8565826117882	578.7627826541507	1.221415	26.031647	0.121759	0.0242026102	0.0183347271	-0.1292846373	-0.09151864900000001	0.0090442233	-0.0500406579	0.047284289699999996	0.0999839691	-0.0550869879	-0.0104201251	0.0301644736	0.1503620825	0.068055325	-0.0295624686	-0.10393234550000001	0.0	0.168944	-0.0285068	-0.597445	0.0110559	-0.000426973	0.000488629
762.008726749808	613.2395171102918	578.7685150988998	1.199954	25.574265	0.11713255000000003	0.072733595	0.0087418426	0.11957550619999999	0.010964088600000001	0.05004019480000001	0.036018597799999996	-0.012073219	-0.10456477269999999	0.0212668819	0.0080572639	-0.1481264913	0.0033731477	0.0662807606	-0.0338135361	-0.106246848	0.0	0.16918	-0.0452787	-0.542194	0.0107872	0.000170334	0.000457163
759.1838671946845	612.4581551787304	578.1873061781841	1.164337	24.815178	0.15284096000000003	0.0216770129	-0.0462335901	-0.044360051	-0.0950426547	-0.1127257825	-0.0764891242	0.0283056098	0.0480587499	0.038278324700000005	-0.08124451519999999	0.0585891736	0.1524082778	0.0644803214	-0.0380118078	-0.1081881546	0.0	0.184343	-0.07281659999999998	-0.60848	0.0113274	2.72268e-05	0.000263389
760.5485492881053	612.8294579848823	578.8793846454984	1.134485	24.178934	0.17297028999999992	0.0480338568	0.1233128998	0.0038580331	0.0382730144	0.0209582372	-0.126139466	0.0053475897	-0.046692060599999995	-0.0753492596	0.08624057140000001	-0.0474792696	0.053251805199999995	0.06265471	-0.042150728600000006	-0.1097494464	0.0	0.187033	-0.037918	-0.56176	0.0104466	-0.000426973	0.000701623
759.0978393929578	612.819768905068	578.7306230430867	1.184336	25.2414	0.09197505000000009	0.0187690211	-0.051089746500000005	0.0412620778	-0.0417601679	-0.09550517160000001	-0.140176471	0.0069659105	-0.0288636744	0.08412183210000002	-0.069105414	-0.0511317652	0.08962277619999999	0.060804639400000006	-0.046223836	-0.11092523929999999	0.0	0.192681	-0.0657325	-0.55951	0.0111447	-0.00028713	0.000414315
759.3014125664575	611.6618759015145	578.5546128429936	1.175248	25.04772	0.0953429000000001	0.0152515684	0.1069297561	-0.0613362036	0.0408008291	0.007674303100000001	-0.0098621629	0.0366469912	0.0246250758	-0.0293191073	0.1451994718	0.029029905499999998	0.08488949929999999	0.058930831600000004	-0.050224770300000006	-0.1117114032	0.0	0.199805	-0.0599709	-0.586644	0.0103256	-0.000287072	0.000701623
761.7141665730528	613.9539428493731	579.9581142952583	1.224189	26.090782	0.20652965000000006	-0.0179450586	-0.0078480557	0.1043072617	0.0798908569	-0.032498963	0.1761516943	-0.063822588	-0.0692748522	0.0240901531	-0.0438757732	-0.0552859447	0.0326962534	0.0570340182	-0.0541472847	-0.1121051767	0.0	0.169817	-0.0109215	-0.51722	0.00964662	-0.000330978	0.000263144
759.646220520686	612.7388267160252	580.600163389722	1.329251	28.329926	0.15297824999999998	-0.061573185499999995	-0.10317845369999999	-0.1257804767	0.0400405177	0.0531740069	0.0678329035	-0.0359768223	0.1938970316	-0.0456536189	0.0102111809	-0.0960099985	-0.011166741	0.0551149396	-0.0579852545	-0.1121051767	0.0	0.158356	-0.032404	-0.568296	0.0104818	-0.000225462	0.000701623
759.8882787374547	612.6838100103467	579.2736380797196	1.215776	25.911478	0.059204800000000085	-0.0344907825	0.1117971649	0.0631882369	0.1378931075	0.0022860769	0.0361843076	-0.0628249032	-0.0935954866	-0.026289263700000003	0.0823937666	0.1035358567	-0.008703502	0.0531743451	-0.0617326872	-0.1117114032	0.0	0.158272	-0.010571100000000002	-0.55507	0.0106851	-0.000394592	0.000592815
756.5815159461702	612.1417011981613	578.9758367344132	1.173893	25.018833	0.13492530000000003	-0.0289952713	-0.09469033339999999	-0.0742923688	0.08436612210000001	-0.07671287639999999	-0.1303171088	-0.0042250689	0.0988744917	0.0915788416	0.0138074563	0.019821706499999998	0.0756379827	0.051212992199999995	-0.0653837317	-0.11092523929999999	0.0	0.171178	-0.0597236	-0.594175	0.0110663	-0.000330978	0.000362393
757.7679126953748	612.2870134125053	578.9139115071407	1.115803	23.780788	0.07563424999999999	0.0007827568	-0.0072145578	0.0030847153999999997	0.1491488025	0.1181548568	-0.11821999529999999	-0.0212965369	0.0193465499	-0.0159472339	0.125019329	-0.1253918239	-0.09913317560000001	0.0492316466	-0.0689326872	-0.1097494464	0.0	0.177044	-0.0356951	-0.575859	0.0106389	-0.000330978	0.000483468
759.0954212698982	613.4341381070573	579.2109089958907	1.07652	22.943548	0.026062150000000017	-0.0891250342	-0.014752478999999999	-0.021875614300000002	0.0912528472	-0.1900230696	-0.0163999165	-0.0924418989	-0.0328809153	-0.0245650866	-0.0894384208	0.07164670599999999	-0.0041251423	0.0472310818	-0.0723740125	-0.1081881546	0.0	0.17665	-0.0416849	-0.567754	0.010863	-0.000330978	0.000476101
756.7605800079822	612.0461774236549	579.1977301802949	1.139362	24.282892	0.08186495000000002	-0.0092831813	-0.10883279439999999	-0.0005582862	0.144701327	-0.014871513500000001	-0.0212363518	-0.0184074884	0.0333761298	0.1100986537	0.045965267000000004	-0.019565148799999998	-0.0377042612	0.0452120788	-0.0757023343	-0.106246848	0.0	0.185396	-0.0199975	-0.598584	0.0110882	-0.000330978	0.00028927
757.1439139906165	613.3460730053782	580.5976738795923	1.111439	23.687769	0.13293074999999993	-0.136283646	0.0347968278	-0.115151171	0.09682436189999999	-0.0041739269	0.0380205273	-0.10037472	0.0679106911	-0.10429393460000001	-0.07784670910000001	0.023423428700000002	-0.0901146233	0.043175425700000006	-0.07891245599999999	-0.10393234550000001	0.0	0.17639	-0.0108297	-0.557501	0.0104807	-0.000784603	0.000701624
758.6611427624684	612.5529354842407	580.6448232758678	1.178801	25.123434	0.15387009999999998	-0.0274674669	-0.0711249059	0.0907142069	0.0905798278	-0.015181199099999999	0.0316864552	-0.0383329003	-0.0219702192	0.1385091598	-0.023937726099999997	-0.0050294163	-0.0067245012	0.041121917599999995	-0.0819993652	-0.1012527768	0.0	0.189134	-0.0384183	-0.607805	0.0109947	-0.000330978	0.000404579
759.3182574576006	613.544843038797	581.8218534261458	1.200604	25.58812	0.07920229999999998	-0.0931282826	0.007989220200000001	-0.0363444975	-0.11056908480000001	0.0015101107	0.0686128173	-0.06642958139999999	0.0879191539	-0.035224901600000004	-0.09566762699999999	0.0021742908	0.09507042630000001	0.0390523562	-0.0849582422	-0.098217554	0.0	0.193294	-0.0128371	-0.62416	0.010452800000000002	-0.000330978	0.000524801
763.8665010216819	614.0930674830438	581.7042557835701	1.111389	23.686701	0.15564182999999998	-0.04175882	0.0606284509	0.1450409597	-0.0868726249	0.1631669393	0.0964219716	-0.1080670383	-0.1236381374	-0.0252034756	0.0314002153	-0.1715718857	-0.0213680345	0.0369675495	-0.08778446699999999	-0.09483733849999999	0.0	0.186339	-0.00485967	-0.558273	0.00959329	-0.000738473	0.000295358
760.4443240857275	612.5311110717877	579.5690263271152	1.245461	26.544138	0.29210017999999993	-0.0721430629	-0.0279009352	-0.0129039421	-0.1473120876	-0.036414197	-0.048523573099999995	-0.0548874341	0.0536183467	-0.0048200164	-0.057407517400000004	0.012810128600000002	0.0984096207	0.0348683112	-0.0904736267	-0.0911240034	0.0	0.20273	-0.082177	-0.629509	0.0116072	-0.000501268	0.00058736
761.10770950676	613.0081303725475	579.2368891507173	1.225198	26.112274	0.24338224	-0.037872933	-0.0038873808	0.0760793187	0.0752886873	0.0765087136	-0.015442734	-0.09791273980000001	-0.09958393289999999	-0.0151616425	-0.0024845747	-0.061190762	-0.14411263230000002	0.0327554609	-0.0930215226	-0.08709059179999999	0.0	0.181662	0.00520629	-0.533906	0.0110749	-0.0007425259999999998	0.000600361
756.7493910656901	611.8240001083087	579.4215576194663	1.185655	25.269516	0.28670419	-0.0727799121	-0.039051121	-0.0832813486	-0.0159241231	-0.1461055703	-0.018373351899999998	-0.0197442468	0.0850028639	0.0288358545	-0.0367353927	0.1430241085	0.07671568969999999	0.0306298234	-0.0954241764	-0.08275127139999999	0.0	0.19519	-0.074766	-0.646108	0.0120487	-0.000197551	0.000701624
