csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
659.6178106198909	535.08260005252	493.446922731925	n/a	n/a	n/a	-0.155549415	-0.0064882676	0.020895768000000002	-0.0354577155	0.132386636	-0.1212800592	-0.2693565799	0.0874537079	-0.3819288275	0.0415960443	-0.051792572599999996	0.2665699386	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	0.162187	0.0142558	0.0614548	0.0014919899999999997	-0.00359516	-0.000178896
644.4190820097565	535.209761889539	491.3535932363751	1.098656	23.973923	0.11466871000000002	-0.105194223	-0.0028234977	0.0347792926	0.1992968005	0.052390459800000004	-0.0726686336	-0.1645477168	0.0383716097	-0.1257157647	-0.059047869	0.1537267385	0.0319760005	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	0.136319	-0.00996331	0.0856201	0.00130148	-0.00315624	0.0
644.5101622549206	535.4843167250157	491.1569310773752	1.032594	22.532387	0.08763380999999998	-0.0849988975	0.0218446098	-0.097756845	0.035223654900000005	0.1317081695	-0.17588687420000002	-0.1756668469	0.0264248031	-0.0684067546	-0.0935803804	-0.1666314756	0.038310437	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	0.131518	0.0364494	0.0741875	0.00127535	-0.00268262	0.0
641.8585148205012	535.1631040124971	490.6918571050411	0.995314	21.718884	0.07032755199999999	-0.0442821928	-0.0298836268	-0.10064110890000001	0.13393275640000002	-0.0275068928	-0.0846924662	-0.10830769130000001	-0.0137085212	-0.0341204732	-0.1561147709	-0.0012295375	-0.023066909	0.1115394925	0.1107490191	0.1094357105	0.1076057667	0.120926	0.000984848	0.069782	0.00112804	-0.00293262	-4.235169999999999e-22
642.8338080345512	535.0713562690361	490.68235897522237	0.997676	21.770422	0.077234852	-0.013693930900000002	-0.0553173135	-0.1520769274	0.0690364679	-0.0036819093	-0.0592237984	-0.1236538159	-0.06100496019999999	-0.0328710313	-0.0878319777	0.08807341490000001	0.0193166698	0.1113672575	0.1100622363	0.1078985167	0.1048929802	0.1161	0.0280035	0.0431358	0.00123247	-0.00266217	0.0
643.9056345910758	535.1849414287193	490.51099434983496	0.992306	21.65325	0.059059699999999986	0.016099404299999998	-0.1006753115	-0.1067985451	0.0290657584	0.0069491564	-0.124376068	-0.0976318143	-0.0970142134	-0.0103891549	-0.0880899919	-0.022643870899999998	-0.105366136	0.1111520884	0.10920574539999998	0.1059870468	0.1015334935	0.11285	0.0103721	0.0557171	0.00113141	-0.00225129	0.0
640.6902901222618	534.79758543887	490.4255769425264	1.051411	22.942997	0.07808840000000003	0.0337767253	-0.1579399024	-0.0377953937	0.0842164966	0.033218366299999996	0.0285237506	-0.0858786108	-0.17605113030000002	0.07260659629999999	-0.0394377984	-0.05653544940000001	-0.0591694464	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	0.109237	0.0265431	0.0198127	0.00138615	-0.00244455	4.2351599999999996e-22
641.5494909505903	535.1136160675039	491.10848006871765	1.102397	24.055557	0.07865535000000001	0.0023774864	-0.08992267710000001	0.153820666	-0.012421971200000001	0.0442495137	-0.101954186	-0.0439687132	-0.07982427730000001	0.0688704864	-0.0068059745	-0.0093941065	-0.11137892029999999	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	0.101944	0.0428542	0.0487875	0.00129128	-0.00225129	-0.000233399
639.2508977668464	534.9625516295414	491.16586403434763	1.03388	22.560452	0.08063125	-0.0482630016	-0.0591354599	0.1468690684	0.0222168737	0.0420434693	0.0370600032	-0.1183521938	-0.1102550458	0.1440678101	-0.0061052981999999995	-0.018960204799999998	-0.0828373194	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	0.0968068	0.0121602	0.0156574	0.00129128	-0.00225129	0.0
639.8038688742996	534.8247770377034	491.0418473689698	1.018476	22.224312	0.07052489999999999	-0.0929644851	-0.0196738599	0.1694665737	-0.0425894411	0.0822433758	0.0245960741	-0.0929168466	-0.046454206500000005	0.1251165348	0.0918036211	-0.0466466945	-0.1013108594	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	0.0870265	0.0381188	0.0370014	0.00102244	-0.00225129	0.0
