csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
655.4781084280494	565.4354887837469	517.8421666549384	n/a	n/a	n/a	-0.0325952008	0.1219592359	-0.014783508300000001	0.0643458234	-0.0486108106	0.0293169616	-0.0090925648	0.0170841885	0.030699443700000002	-0.0682985941	0.0180301382	0.028614358399999998	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	0.00023952	0.00079705	0.0973842	0.00631776	-0.00329597	0.00166404
644.9503000499241	565.4876032315889	516.1763785897333	0.94097	26.528801	0.18425550000000002	-0.0366405893	0.0104325838	-0.015296141999999999	-0.061134506100000006	0.0129936758	-0.07658514429999999	-0.0033185525	0.021553305800000002	-0.0442956725	-0.0318584013	-0.077263586	0.0815938001	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	0.00681717	0.0385541	0.131222	0.00532615	-0.00270465	0.00112531
641.1187876133115	564.9593231829652	515.248037367756	0.904657	25.505018	0.09305986	-0.0282935973	-0.0296648725	0.0165077769	0.027262108700000003	0.0151532559	0.026109295600000002	0.0216201902	0.0208359776	-0.0116507025	0.0136560373	-0.0171185347	-0.042628340300000005	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	0.00642765	0.00195651	0.131191	0.00450149	-0.00271592	0.000840405
643.2209588761259	564.0472746885193	514.6740523771487	0.790242	22.27931	0.09964804370000001	-0.0028407914	0.013182375900000001	-0.049596348	0.0879303983	0.0116807911	0.0611339796	0.0418565382	0.0187758829	-0.0135072731	-0.0069577334	-0.034272455099999995	-0.032643861	0.1115394925	0.1107490191	0.1094357105	0.1076057667	6.45463e-05	0.0397612	0.145243	0.004022	-0.00245775	0.00093131
638.4509709478914	564.9319418998563	513.891025442193	0.7577439999999999	21.363096	0.07276683469999995	-0.0131824988	0.023783212999999997	-0.0711392721	-0.064675428	-0.0315596331	0.046037416	0.021290140099999997	0.0044337394	0.0034675438	-0.0002539286	0.1226159239	0.1024320746	0.1113672575	0.1100622363	0.1078985167	0.1048929802	0.000100221	-0.00216411	0.15015	0.00439442	-0.00256903	0.000897033
638.6936045721693	564.9735812784572	513.9440286026296	0.798775	22.519882	0.08925318179999998	-0.0223735733	-0.0422241227	-0.022908997799999997	-0.0046157762	0.0816964688	0.0156412992	0.0169300951	0.01352012	-0.0387650621	0.0230088761	-0.0201813147	-0.018103961499999998	0.1111520884	0.10920574539999998	0.1059870468	0.1015334935	7.299919999999998e-05	0.0186536	0.132041	0.00384323	-0.00237138	0.000639888
639.0812533022122	565.2567994955023	514.1091009916744	0.9496000000000002	26.772085	0.1074227178	-0.0104469036	-0.062027039699999995	0.0471657101	-0.007757061500000001	0.08291978030000001	0.0689824775	0.0155626235	0.01380574	-0.031028061099999997	0.011860931399999998	-0.040452264700000004	-0.0437179611	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	0.000141017	-0.020547	0.144732	0.00325638	-0.00216221	0.000326646
640.8612200278437	565.3026002029798	514.6311416503269	0.8299229999999999	23.398048	0.0849635345	-0.0009046697	0.0200500198	-0.0606714825	0.013749303700000002	0.0012016773	0.0688176373	0.0094646114	0.0095921245	0.0025430447	-0.0172351063	0.0191420903	0.0271514617	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	2.19325e-05	0.0405931	0.150024	0.00312624	-0.0019428	0.000345343
640.1013754696845	565.0011582353377	514.7869271189561	0.908405	25.610672	0.1453720386	-0.0298671704	-0.0539520575	0.06327139309999999	-0.1118696028	0.0883029973	-0.037541719700000004	0.0182026574	0.038533867	-0.0304635555	-0.0065196914	-0.0146160219	0.0665726651	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	3.51211e-05	-0.0257533	0.115167	0.00379206	-0.00180231	0.000268544
641.116135249548	565.7722955243797	515.508412159589	0.852865	24.044855	0.11712873859999998	-0.0098102879	-0.0241366699	0.009555005699999999	0.0322858366	0.0013046544	0.012338951	0.0078334246	-0.0037941764	0.0006278757	0.0027200785999999997	-0.0726162329	-0.060462165	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	2.52325e-05	0.0404328	0.121135	0.00307271	-0.0019428	0.000307999
